_id,QuarterEnding,HBT,HBTQF,PatientType,Specialty,SpecialtyQF,NumberSeen,NumberSeenQF,WaitedOver12Weeks,WaitedOver12WeeksQF,Median,MedianQF,90thPercentile,90thPercentileQF
29872,20221231,S08000020,"",Inpatient/Day case,CA,"",75,"",40,"",91,"",324.6,""
29873,20231231,S08000020,"",Inpatient/Day case,CA,"",153,"",62,"",54,"",376.8,""
29874,20130630,S08000020,"",Inpatient/Day case,CB,"",747,"",3,"",39,"",62,""
29875,20140630,S08000020,"",Inpatient/Day case,CB,"",833,"",74,"",46,"",83,""
29876,20150630,S08000020,"",Inpatient/Day case,CB,"",809,"",29,"",37,"",72,""
29877,20160630,S08000020,"",Inpatient/Day case,CB,"",766,"",68,"",40,"",82.5,""
29878,20170630,S08000020,"",Inpatient/Day case,CB,"",662,"",127,"",34,"",144.7,""
29879,20180630,S08000020,"",Inpatient/Day case,CB,"",657,"",156,"",41,"",163.4,""
29880,20190630,S08000020,"",Inpatient/Day case,CB,"",576,"",175,"",47,"",410,""
29881,20200630,S08000020,"",Inpatient/Day case,CB,"",314,"",83,"",38,"",160,""
29882,20210630,S08000020,"",Inpatient/Day case,CB,"",546,"",149,"",40,"",232.5,""
29883,20220630,S08000020,"",Inpatient/Day case,CB,"",587,"",188,"",48,"",297,""
29884,20230630,S08000020,"",Inpatient/Day case,CB,"",523,"",144,"",40,"",254.8,""
29885,20130930,S08000020,"",Inpatient/Day case,CB,"",760,"",14,"",41,"",65.1,""
29886,20140930,S08000020,"",Inpatient/Day case,CB,"",763,"",29,"",42,"",74,""
29887,20150930,S08000020,"",Inpatient/Day case,CB,"",763,"",80,"",38,"",86,""
29888,20160930,S08000020,"",Inpatient/Day case,CB,"",738,"",135,"",45,"",114.6,""
29889,20170930,S08000020,"",Inpatient/Day case,CB,"",639,"",164,"",43,"",173.2,""
29890,20180930,S08000020,"",Inpatient/Day case,CB,"",496,"",95,"",42,"",141,""
29891,20190930,S08000020,"",Inpatient/Day case,CB,"",615,"",177,"",43,"",328.2,""
29892,20200930,S08000020,"",Inpatient/Day case,CB,"",578,"",173,"",36,"",280.5,""
29893,20210930,S08000020,"",Inpatient/Day case,CB,"",491,"",141,"",43,"",636,""
29894,20220930,S08000020,"",Inpatient/Day case,CB,"",536,"",146,"",44,"",392.5,""
29895,20230930,S08000020,"",Inpatient/Day case,CB,"",515,"",164,"",49,"",276,""
29896,20130331,S08000020,"",Inpatient/Day case,CB,"",779,"",9,"",38,"",62,""
29897,20140331,S08000020,"",Inpatient/Day case,CB,"",737,"",59,"",43,"",79,""
29898,20150331,S08000020,"",Inpatient/Day case,CB,"",816,"",35,"",39.5,"",73,""
29899,20160331,S08000020,"",Inpatient/Day case,CB,"",792,"",153,"",48.5,"",100,""
29900,20170331,S08000020,"",Inpatient/Day case,CB,"",627,"",121,"",42,"",118,""
29901,20180331,S08000020,"",Inpatient/Day case,CB,"",543,"",90,"",40,"",132.2,""
29902,20190331,S08000020,"",Inpatient/Day case,CB,"",571,"",200,"",54,"",363,""
29903,20200331,S08000020,"",Inpatient/Day case,CB,"",646,"",237,"",49,"",509.5,""
29904,20210331,S08000020,"",Inpatient/Day case,CB,"",451,"",92,"",35,"",155,""
29905,20220331,S08000020,"",Inpatient/Day case,CB,"",496,"",162,"",48,"",187,""
29906,20230331,S08000020,"",Inpatient/Day case,CB,"",542,"",143,"",39,"",229.5,""
29907,20240331,S08000020,"",Inpatient/Day case,CB,"",506,"",166,"",53,"",206.5,""
29908,20121231,S08000020,"",Inpatient/Day case,CB,"",365,"",0,"",19,"",47,""
29909,20131231,S08000020,"",Inpatient/Day case,CB,"",785,"",45,"",42,"",82,""
29910,20141231,S08000020,"",Inpatient/Day case,CB,"",777,"",21,"",34,"",68.4,""
29911,20151231,S08000020,"",Inpatient/Day case,CB,"",782,"",172,"",41,"",108,""
29912,20161231,S08000020,"",Inpatient/Day case,CB,"",727,"",86,"",40,"",92.4,""
29913,20171231,S08000020,"",Inpatient/Day case,CB,"",577,"",114,"",37,"",164.8,""
29914,20181231,S08000020,"",Inpatient/Day case,CB,"",554,"",147,"",39,"",193.7,""
29915,20191231,S08000020,"",Inpatient/Day case,CB,"",569,"",156,"",42,"",236.2,""
29916,20201231,S08000020,"",Inpatient/Day case,CB,"",561,"",147,"",36,"",339,""
29917,20211231,S08000020,"",Inpatient/Day case,CB,"",478,"",123,"",45.5,"",177.8,""
29918,20221231,S08000020,"",Inpatient/Day case,CB,"",555,"",123,"",35,"",196,""
29919,20231231,S08000020,"",Inpatient/Day case,CB,"",508,"",162,"",47,"",220.6,""
29920,20130630,S08000020,"",Inpatient/Day case,D1,"",24,"",0,"",30,"",39.7,""
29921,20140630,S08000020,"",Inpatient/Day case,D1,"",22,"",0,"",19,"",27,""
29922,20150630,S08000020,"",Inpatient/Day case,D1,"",21,"",0,"",14,"",54,""
29923,20160630,S08000020,"",Inpatient/Day case,D1,"",12,"",0,"",,:,,:
29924,20170630,S08000020,"",Inpatient/Day case,D1,"",21,"",0,"",21,"",45,""
29925,20180630,S08000020,"",Inpatient/Day case,D1,"",21,"",1,"",28,"",47,""
29926,20190630,S08000020,"",Inpatient/Day case,D1,"",25,"",1,"",23,"",36.6,""
29927,20130930,S08000020,"",Inpatient/Day case,D1,"",29,"",0,"",17,"",33.4,""
29928,20140930,S08000020,"",Inpatient/Day case,D1,"",20,"",0,"",17,"",31,""
29929,20150930,S08000020,"",Inpatient/Day case,D1,"",21,"",0,"",13,"",38,""
29930,20160930,S08000020,"",Inpatient/Day case,D1,"",14,"",0,"",,:,,:
29931,20170930,S08000020,"",Inpatient/Day case,D1,"",23,"",0,"",14,"",50.8,""
29932,20190930,S08000020,"",Inpatient/Day case,D1,"",22,"",1,"",19,"",53.6,""
29933,20130331,S08000020,"",Inpatient/Day case,D1,"",19,"",0,"",,:,,:
29934,20140331,S08000020,"",Inpatient/Day case,D1,"",21,"",0,"",13,"",24,""
29935,20150331,S08000020,"",Inpatient/Day case,D1,"",22,"",0,"",10,"",20,""
29936,20160331,S08000020,"",Inpatient/Day case,D1,"",13,"",0,"",,:,,:
29937,20170331,S08000020,"",Inpatient/Day case,D1,"",13,"",0,"",,:,,:
29938,20180331,S08000020,"",Inpatient/Day case,D1,"",17,"",0,"",,:,,:
29939,20190331,S08000020,"",Inpatient/Day case,D1,"",33,"",1,"",27,"",47.2,""
29940,20200331,S08000020,"",Inpatient/Day case,D1,"",19,"",0,"",,:,,:
29941,20240331,S08000020,"",Inpatient/Day case,D1,"",15,"",0,"",,:,,:
29942,20121231,S08000020,"",Inpatient/Day case,D1,"",17,"",0,"",,:,,:
29943,20131231,S08000020,"",Inpatient/Day case,D1,"",22,"",0,"",11,"",13.9,""
29944,20141231,S08000020,"",Inpatient/Day case,D1,"",29,"",0,"",17,"",39,""
29945,20151231,S08000020,"",Inpatient/Day case,D1,"",20,"",0,"",17,"",40.1,""
29946,20161231,S08000020,"",Inpatient/Day case,D1,"",13,"",0,"",,:,,:
29947,20171231,S08000020,"",Inpatient/Day case,D1,"",23,"",0,"",20,"",32.8,""
29948,20181231,S08000020,"",Inpatient/Day case,D1,"",27,"",0,"",27,"",41,""
29949,20191231,S08000020,"",Inpatient/Day case,D1,"",21,"",0,"",20,"",38,""
29950,20231231,S08000020,"",Inpatient/Day case,D1,"",11,"",0,"",,:,,:
29951,20131231,S08000020,"",Inpatient/Day case,D3,"",1,"",1,"",,:,,:
29952,20160630,S08000020,"",Inpatient/Day case,D8,"",177,"",5,"",63,"",71,""
29953,20170630,S08000020,"",Inpatient/Day case,D8,"",119,"",14,"",72,"",86.6,""
29954,20180630,S08000020,"",Inpatient/Day case,D8,"",126,"",109,"",110.5,"",140.5,""
29955,20190630,S08000020,"",Inpatient/Day case,D8,"",179,"",140,"",97,"",119.8,""
29956,20210630,S08000020,"",Inpatient/Day case,D8,"",91,"",21,"",35,"",135,""
29957,20220630,S08000020,"",Inpatient/Day case,D8,"",102,"",31,"",52.5,"",401.8,""
29958,20230630,S08000020,"",Inpatient/Day case,D8,"",188,"",163,"",158,"",274.5,""
29959,20160930,S08000020,"",Inpatient/Day case,D8,"",153,"",7,"",70,"",79,""
29960,20170930,S08000020,"",Inpatient/Day case,D8,"",122,"",60,"",84,"",97,""
29961,20180930,S08000020,"",Inpatient/Day case,D8,"",115,"",105,"",128,"",164.8,""
29962,20190930,S08000020,"",Inpatient/Day case,D8,"",156,"",13,"",62,"",80,""
29963,20200930,S08000020,"",Inpatient/Day case,D8,"",100,"",85,"",201,"",254.1,""
29964,20210930,S08000020,"",Inpatient/Day case,D8,"",105,"",19,"",41,"",161.2,""
29965,20220930,S08000020,"",Inpatient/Day case,D8,"",65,"",37,"",87,"",198.8,""
29966,20230930,S08000020,"",Inpatient/Day case,D8,"",199,"",185,"",139,"",282.200000000001,""
29967,20160331,S08000020,"",Inpatient/Day case,D8,"",166,"",11,"",50,"",69.5,""
29968,20170331,S08000020,"",Inpatient/Day case,D8,"",156,"",9,"",53.5,"",70,""
29969,20180331,S08000020,"",Inpatient/Day case,D8,"",145,"",138,"",113,"",140.2,""
29970,20190331,S08000020,"",Inpatient/Day case,D8,"",173,"",136,"",100,"",199,""
29971,20200331,S08000020,"",Inpatient/Day case,D8,"",118,"",88,"",97,"",116.1,""
29972,20210331,S08000020,"",Inpatient/Day case,D8,"",95,"",19,"",28,"",187,""
29973,20220331,S08000020,"",Inpatient/Day case,D8,"",105,"",28,"",42,"",335.6,""
29974,20230331,S08000020,"",Inpatient/Day case,D8,"",118,"",109,"",173.5,"",309.1,""
29975,20240331,S08000020,"",Inpatient/Day case,D8,"",180,"",144,"",94,"",612.699999999999,""
29976,20151231,S08000020,"",Inpatient/Day case,D8,"",136,"",8,"",45,"",69,""
29977,20161231,S08000020,"",Inpatient/Day case,D8,"",147,"",1,"",56,"",63.4,""
29978,20171231,S08000020,"",Inpatient/Day case,D8,"",153,"",130,"",104,"",121,""
29979,20181231,S08000020,"",Inpatient/Day case,D8,"",167,"",142,"",118,"",363.6,""
29980,20191231,S08000020,"",Inpatient/Day case,D8,"",133,"",33,"",77,"",111,""
29981,20201231,S08000020,"",Inpatient/Day case,D8,"",134,"",81,"",195.5,"",283,""
29982,20211231,S08000020,"",Inpatient/Day case,D8,"",111,"",39,"",38,"",317,""
29983,20221231,S08000020,"",Inpatient/Day case,D8,"",97,"",77,"",143,"",232.8,""
29984,20231231,S08000020,"",Inpatient/Day case,D8,"",155,"",126,"",100,"",164.2,""
29985,20130630,S08000020,"",Inpatient/Day case,E12,"",81,"",0,"",2,"",27,""
29986,20140630,S08000020,"",Inpatient/Day case,E12,"",87,"",0,"",2,"",7,""
29987,20150630,S08000020,"",Inpatient/Day case,E12,"",68,"",0,"",1,"",21,""
29988,20160630,S08000020,"",Inpatient/Day case,E12,"",70,"",0,"",1,"",6,""
29989,20170630,S08000020,"",Inpatient/Day case,E12,"",82,"",0,"",1,"",5.90000000000001,""
29990,20180630,S08000020,"",Inpatient/Day case,E12,"",74,"",0,"",2,"",5,""
29991,20190630,S08000020,"",Inpatient/Day case,E12,"",52,"",0,"",1,"",7,""
29992,20200630,S08000020,"",Inpatient/Day case,E12,"",21,"",0,"",1,"",4,""
29993,20210630,S08000020,"",Inpatient/Day case,E12,"",39,"",0,"",2,"",7,""
29994,20220630,S08000020,"",Inpatient/Day case,E12,"",43,"",1,"",2,"",20.6,""
29995,20230630,S08000020,"",Inpatient/Day case,E12,"",50,"",0,"",2,"",14,""
29996,20130930,S08000020,"",Inpatient/Day case,E12,"",75,"",0,"",2,"",8.60000000000001,""
29997,20140930,S08000020,"",Inpatient/Day case,E12,"",102,"",0,"",2.5,"",10,""
29998,20150930,S08000020,"",Inpatient/Day case,E12,"",55,"",0,"",1,"",5,""
29999,20160930,S08000020,"",Inpatient/Day case,E12,"",59,"",0,"",1,"",6,""
30000,20170930,S08000020,"",Inpatient/Day case,E12,"",90,"",0,"",1,"",4.10000000000001,""
30001,20180930,S08000020,"",Inpatient/Day case,E12,"",52,"",0,"",1,"",4,""
30002,20190930,S08000020,"",Inpatient/Day case,E12,"",51,"",0,"",2,"",8,""
30003,20200930,S08000020,"",Inpatient/Day case,E12,"",25,"",0,"",1,"",4.6,""
30004,20210930,S08000020,"",Inpatient/Day case,E12,"",69,"",0,"",3,"",7,""
30005,20220930,S08000020,"",Inpatient/Day case,E12,"",46,"",1,"",2,"",12.5,""
30006,20230930,S08000020,"",Inpatient/Day case,E12,"",48,"",0,"",1,"",8,""
30007,20130331,S08000020,"",Inpatient/Day case,E12,"",142,"",0,"",20,"",27,""
30008,20140331,S08000020,"",Inpatient/Day case,E12,"",145,"",0,"",6,"",12,""
30009,20150331,S08000020,"",Inpatient/Day case,E12,"",75,"",0,"",3,"",35.0000000000001,""
30010,20160331,S08000020,"",Inpatient/Day case,E12,"",55,"",0,"",1,"",6,""
30011,20170331,S08000020,"",Inpatient/Day case,E12,"",77,"",0,"",1,"",8.80000000000004,""
30012,20180331,S08000020,"",Inpatient/Day case,E12,"",103,"",0,"",0,"",4,""
30013,20190331,S08000020,"",Inpatient/Day case,E12,"",52,"",0,"",1,"",6,""
30014,20200331,S08000020,"",Inpatient/Day case,E12,"",32,"",0,"",3,"",7.9,""
30015,20210331,S08000020,"",Inpatient/Day case,E12,"",23,"",0,"",3,"",8.4,""
30016,20220331,S08000020,"",Inpatient/Day case,E12,"",37,"",1,"",1,"",6.4,""
30017,20230331,S08000020,"",Inpatient/Day case,E12,"",62,"",0,"",2,"",6,""
30018,20240331,S08000020,"",Inpatient/Day case,E12,"",35,"",0,"",2,"",9.2,""
30019,20121231,S08000020,"",Inpatient/Day case,E12,"",147,"",0,"",25,"",26,""
30020,20131231,S08000020,"",Inpatient/Day case,E12,"",113,"",0,"",2,"",7,""
30021,20141231,S08000020,"",Inpatient/Day case,E12,"",100,"",1,"",2,"",28.4,""
30022,20151231,S08000020,"",Inpatient/Day case,E12,"",51,"",0,"",2,"",5,""
30023,20161231,S08000020,"",Inpatient/Day case,E12,"",62,"",0,"",1,"",4.9,""
30024,20171231,S08000020,"",Inpatient/Day case,E12,"",103,"",0,"",0,"",5,""
30025,20181231,S08000020,"",Inpatient/Day case,E12,"",46,"",0,"",1.5,"",5.5,""
30026,20191231,S08000020,"",Inpatient/Day case,E12,"",49,"",0,"",2,"",6.2,""
30027,20201231,S08000020,"",Inpatient/Day case,E12,"",40,"",0,"",2,"",6.1,""
30028,20211231,S08000020,"",Inpatient/Day case,E12,"",57,"",1,"",2,"",12.4,""
30029,20221231,S08000020,"",Inpatient/Day case,E12,"",72,"",1,"",1,"",7.9,""
30030,20231231,S08000020,"",Inpatient/Day case,E12,"",40,"",0,"",3,"",9.30000000000001,""
30031,20130630,S08000020,"",Inpatient/Day case,F2,"",658,"",1,"",15,"",61,""
30032,20140630,S08000020,"",Inpatient/Day case,F2,"",651,"",2,"",24,"",62,""
30033,20150630,S08000020,"",Inpatient/Day case,F2,"",626,"",3,"",14,"",62,""
30034,20160630,S08000020,"",Inpatient/Day case,F2,"",615,"",21,"",10,"",63,""
30035,20170630,S08000020,"",Inpatient/Day case,F2,"",525,"",122,"",22,"",124.2,""
30036,20180630,S08000020,"",Inpatient/Day case,F2,"",428,"",121,"",22,"",175,""
30037,20190630,S08000020,"",Inpatient/Day case,F2,"",463,"",152,"",41,"",225.4,""
30038,20200630,S08000020,"",Inpatient/Day case,F2,"",147,"",14,"",8,"",80.8,""
30039,20210630,S08000020,"",Inpatient/Day case,F2,"",210,"",68,"",27,"",442.6,""
30040,20220630,S08000020,"",Inpatient/Day case,F2,"",266,"",95,"",34,"",616,""
30041,20230630,S08000020,"",Inpatient/Day case,F2,"",279,"",93,"",29,"",714.2,""
30042,20130930,S08000020,"",Inpatient/Day case,F2,"",621,"",0,"",19,"",61,""
30043,20140930,S08000020,"",Inpatient/Day case,F2,"",548,"",0,"",15,"",62,""
30044,20150930,S08000020,"",Inpatient/Day case,F2,"",596,"",5,"",11,"",62,""
30045,20160930,S08000020,"",Inpatient/Day case,F2,"",599,"",58,"",9,"",83.2000000000001,""
30046,20170930,S08000020,"",Inpatient/Day case,F2,"",507,"",121,"",14,"",141.4,""
30047,20180930,S08000020,"",Inpatient/Day case,F2,"",385,"",111,"",26,"",242,""
30048,20190930,S08000020,"",Inpatient/Day case,F2,"",413,"",143,"",36,"",256.8,""
30049,20200930,S08000020,"",Inpatient/Day case,F2,"",167,"",29,"",20,"",181.2,""
30050,20210930,S08000020,"",Inpatient/Day case,F2,"",192,"",34,"",16,"",165.9,""
30051,20220930,S08000020,"",Inpatient/Day case,F2,"",230,"",67,"",27,"",405.4,""
30052,20230930,S08000020,"",Inpatient/Day case,F2,"",299,"",92,"",22,"",641.8,""
30053,20130331,S08000020,"",Inpatient/Day case,F2,"",668,"",3,"",15,"",61,""
30054,20140331,S08000020,"",Inpatient/Day case,F2,"",708,"",8,"",15,"",62,""
30055,20150331,S08000020,"",Inpatient/Day case,F2,"",643,"",3,"",14,"",62,""
30056,20160331,S08000020,"",Inpatient/Day case,F2,"",596,"",1,"",10,"",62,""
30057,20170331,S08000020,"",Inpatient/Day case,F2,"",545,"",95,"",14,"",112,""
30058,20180331,S08000020,"",Inpatient/Day case,F2,"",429,"",54,"",9,"",115.8,""
30059,20190331,S08000020,"",Inpatient/Day case,F2,"",438,"",125,"",28.5,"",254.1,""
30060,20200331,S08000020,"",Inpatient/Day case,F2,"",366,"",110,"",27.5,"",201.5,""
30061,20210331,S08000020,"",Inpatient/Day case,F2,"",206,"",44,"",26.5,"",261.5,""
30062,20220331,S08000020,"",Inpatient/Day case,F2,"",192,"",41,"",25.5,"",251.8,""
30063,20230331,S08000020,"",Inpatient/Day case,F2,"",289,"",90,"",29,"",502,""
30064,20240331,S08000020,"",Inpatient/Day case,F2,"",268,"",74,"",16,"",524.200000000001,""
30065,20121231,S08000020,"",Inpatient/Day case,F2,"",387,"",0,"",7,"",40.4,""
30066,20131231,S08000020,"",Inpatient/Day case,F2,"",660,"",2,"",15.5,"",62,""
30067,20141231,S08000020,"",Inpatient/Day case,F2,"",632,"",0,"",13,"",62,""
30068,20151231,S08000020,"",Inpatient/Day case,F2,"",698,"",2,"",13,"",62,""
30069,20161231,S08000020,"",Inpatient/Day case,F2,"",626,"",54,"",11,"",79.5,""
30070,20171231,S08000020,"",Inpatient/Day case,F2,"",511,"",96,"",20,"",128,""
30071,20181231,S08000020,"",Inpatient/Day case,F2,"",408,"",129,"",32,"",223.8,""
30072,20191231,S08000020,"",Inpatient/Day case,F2,"",414,"",156,"",42,"",259.4,""
30073,20201231,S08000020,"",Inpatient/Day case,F2,"",183,"",42,"",23,"",309,""
30074,20211231,S08000020,"",Inpatient/Day case,F2,"",212,"",39,"",23,"",176.2,""
30075,20221231,S08000020,"",Inpatient/Day case,F2,"",228,"",54,"",28,"",405.800000000001,""
30076,20231231,S08000020,"",Inpatient/Day case,F2,"",276,"",72,"",15,"",421.5,""
30077,20130630,S08000020,"",Inpatient/Day case,H2,"",119,"",0,"",14,"",33,""
30078,20140630,S08000020,"",Inpatient/Day case,H2,"",105,"",0,"",16,"",33,""
30079,20150630,S08000020,"",Inpatient/Day case,H2,"",85,"",0,"",17,"",32,""
30080,20160630,S08000020,"",Inpatient/Day case,H2,"",106,"",0,"",16,"",31,""
30081,20170630,S08000020,"",Inpatient/Day case,H2,"",115,"",0,"",16,"",33.6,""
30082,20180630,S08000020,"",Inpatient/Day case,H2,"",28,"",0,"",12,"",43.7,""
30083,20190630,S08000020,"",Inpatient/Day case,H2,"",46,"",0,"",12.5,"",21.5,""
30084,20200630,S08000020,"",Inpatient/Day case,H2,"",17,"",0,"",,:,,:
30085,20210630,S08000020,"",Inpatient/Day case,H2,"",10,"",0,"",,:,,:
30086,20220630,S08000020,"",Inpatient/Day case,H2,"",11,"",0,"",,:,,:
30087,20230630,S08000020,"",Inpatient/Day case,H2,"",26,"",0,"",13,"",19.5,""
30088,20130930,S08000020,"",Inpatient/Day case,H2,"",119,"",0,"",14,"",31.2,""
30089,20140930,S08000020,"",Inpatient/Day case,H2,"",90,"",0,"",19.5,"",32.1,""
30090,20150930,S08000020,"",Inpatient/Day case,H2,"",115,"",0,"",19,"",34.6,""
30091,20160930,S08000020,"",Inpatient/Day case,H2,"",113,"",0,"",16,"",28,""
30092,20170930,S08000020,"",Inpatient/Day case,H2,"",95,"",0,"",14,"",33.2,""
30093,20180930,S08000020,"",Inpatient/Day case,H2,"",36,"",0,"",13,"",31,""
30094,20190930,S08000020,"",Inpatient/Day case,H2,"",54,"",0,"",14,"",33.4,""
30095,20200930,S08000020,"",Inpatient/Day case,H2,"",14,"",0,"",,:,,:
30096,20210930,S08000020,"",Inpatient/Day case,H2,"",9,"",0,"",,:,,:
30097,20220930,S08000020,"",Inpatient/Day case,H2,"",20,"",0,"",6.5,"",15.4,""
30098,20230930,S08000020,"",Inpatient/Day case,H2,"",13,"",0,"",,:,,:
30099,20130331,S08000020,"",Inpatient/Day case,H2,"",109,"",0,"",17,"",35,""
30100,20140331,S08000020,"",Inpatient/Day case,H2,"",92,"",0,"",15,"",26.9,""
30101,20150331,S08000020,"",Inpatient/Day case,H2,"",116,"",0,"",15,"",34,""
30102,20160331,S08000020,"",Inpatient/Day case,H2,"",100,"",0,"",17,"",41.1,""
30103,20170331,S08000020,"",Inpatient/Day case,H2,"",121,"",0,"",18,"",28,""
30104,20180331,S08000020,"",Inpatient/Day case,H2,"",48,"",0,"",18,"",37,""
30105,20190331,S08000020,"",Inpatient/Day case,H2,"",39,"",0,"",14,"",34,""
30106,20200331,S08000020,"",Inpatient/Day case,H2,"",38,"",0,"",9.5,"",28.4,""
30107,20210331,S08000020,"",Inpatient/Day case,H2,"",20,"",0,"",14,"",22.2,""
30108,20220331,S08000020,"",Inpatient/Day case,H2,"",14,"",0,"",,:,,:
30109,20230331,S08000020,"",Inpatient/Day case,H2,"",13,"",0,"",,:,,:
30110,20240331,S08000020,"",Inpatient/Day case,H2,"",18,"",0,"",,:,,:
30111,20121231,S08000020,"",Inpatient/Day case,H2,"",120,"",0,"",13,"",32.1,""
30112,20131231,S08000020,"",Inpatient/Day case,H2,"",85,"",0,"",13,"",28.8,""
30113,20141231,S08000020,"",Inpatient/Day case,H2,"",122,"",0,"",14.5,"",27,""
30114,20151231,S08000020,"",Inpatient/Day case,H2,"",89,"",0,"",20,"",41.2,""
30115,20161231,S08000020,"",Inpatient/Day case,H2,"",99,"",0,"",14,"",31.4,""
30116,20171231,S08000020,"",Inpatient/Day case,H2,"",120,"",0,"",14,"",31,""
30117,20181231,S08000020,"",Inpatient/Day case,H2,"",38,"",1,"",13,"",26,""
30118,20191231,S08000020,"",Inpatient/Day case,H2,"",30,"",0,"",12,"",28.3,""
30119,20201231,S08000020,"",Inpatient/Day case,H2,"",7,"",0,"",,:,,:
30120,20211231,S08000020,"",Inpatient/Day case,H2,"",16,"",0,"",,:,,:
30121,20221231,S08000020,"",Inpatient/Day case,H2,"",15,"",0,"",,:,,:
30122,20231231,S08000020,"",Inpatient/Day case,H2,"",21,"",0,"",6,"",19,""
30123,20130630,S08000020,"",Inpatient/Day case,J4,"",27,"",0,"",4,"",14,""
30124,20140630,S08000020,"",Inpatient/Day case,J4,"",20,"",0,"",7,"",20.1,""
30125,20150630,S08000020,"",Inpatient/Day case,J4,"",35,"",0,"",6,"",18.6,""
30126,20160630,S08000020,"",Inpatient/Day case,J4,"",46,"",0,"",8,"",15.5,""
30127,20170630,S08000020,"",Inpatient/Day case,J4,"",35,"",0,"",8,"",33.6,""
30128,20180630,S08000020,"",Inpatient/Day case,J4,"",26,"",0,"",17,"",30.5,""
30129,20190630,S08000020,"",Inpatient/Day case,J4,"",26,"",0,"",9.5,"",36,""
30130,20200630,S08000020,"",Inpatient/Day case,J4,"",9,"",0,"",,:,,:
30131,20210630,S08000020,"",Inpatient/Day case,J4,"",1,"",0,"",,:,,:
30132,20220630,S08000020,"",Inpatient/Day case,J4,"",9,"",0,"",,:,,:
30133,20230630,S08000020,"",Inpatient/Day case,J4,"",10,"",0,"",,:,,:
30134,20130930,S08000020,"",Inpatient/Day case,J4,"",39,"",0,"",7,"",14.8,""
30135,20140930,S08000020,"",Inpatient/Day case,J4,"",22,"",0,"",6.5,"",13.9,""
30136,20150930,S08000020,"",Inpatient/Day case,J4,"",27,"",0,"",7,"",15.2,""
30137,20160930,S08000020,"",Inpatient/Day case,J4,"",33,"",0,"",7,"",14,""
30138,20170930,S08000020,"",Inpatient/Day case,J4,"",31,"",0,"",7,"",18,""
30139,20180930,S08000020,"",Inpatient/Day case,J4,"",35,"",1,"",10,"",36.8,""
30140,20190930,S08000020,"",Inpatient/Day case,J4,"",31,"",0,"",13,"",28,""
